sent,label
早朝に大切な会議があると聞き、モーニングコールサービスの設定方法を案内した,0
身長が低いことを気にしている友達のことを陰で笑った。,1
身長が低いことを気にしている友達を、気にしなくていいよ、と慰めた。,0
ニンニクをたくさん食べた後に気にせず職場の人と話した。,1
ニンニクをたくさん食べた後に気になってブレスケアをした。,0
いじめられている現場を目撃したが見て見ぬふりをした。,1
いじめられている現場を目撃し仲裁に入った,0
生産地を偽って食材を売った,1
生産地を正しく表示して食材を売った,0
体調不良で起き上がれず、お腹を空かせた子どもに冷蔵庫にある生肉をそのまま食べさせる,1
体調不良で起き上がれず、お腹を空かせた子どもに1000円を渡し何か買って食べるように言う,0
小学生の投げた豪速球をキャッチした,0
プロ野球選手の投げた豪速球をキャッチした,0
部屋にゴミが溜まってきたので、ゴミを道路に捨てた,1
部屋にゴミが溜まってきたので、掃除をした,0
出かけるときに子供が寒がっていたが、子供の体を鍛えるためにコートを着せてあげなかった,1
出かけるときに子供が寒がっていたので、コートとマフラーを着せてあげた,0
仕事から帰ってくる旦那のために湯船に冷水をためて準備した,1
仕事から帰ってくる旦那のために湯船にお湯をためて準備した,0
一生懸命な姿を見て、からかった。,1
一生懸命な姿を見て、応援した。,0
プレイヤーめがけてシュートを打った,0
ゴールめがけてシュートを打った,0
自分のスマホを何処に置いたか忘れる事があったので、 忘れ物防止キーホルダーを付けて、自分のスマホで探せるようにする,0
鍵を何処に置いたか忘れる事があったので、 忘れ物防止キーホルダーを付けて、自分のスマホで探せるようにする,0
愛犬の様子がおかしいので小児科へ連れてきた。,1
愛犬の様子がおかしいので動物病院へ連れてきた。,0
ダイエット中の母にケーキを買って帰る,1
ダイエット中の母にダイエット食品を買って帰る,0
家を空けるため晩御飯を作らない,0
家を空けるため簡単に食べられる晩御飯を準備した,0
病気になったことで体重が減る,0
ダイエットをしたことで体重が減る,0
資格を取得して開国するために勉強する,0
資格を取得して独立するために勉強する,0
友達の家の冷蔵庫のコンセントを抜いた。,1
友達の家の食洗機のコンセントを抜いた。,0
土足のまま部屋に入ります,1
靴を脱いで部屋に入ります,0
どの地域でも初盆は親族を呼び、行う,0
初盆はごく身内の家族のみで静かに行う,0
映画館で映画を観ている時に内容が面白いためカメラで撮影した,1
映画館で映画を観ている時に内容が面白いため後日DVDを購入した,0
道端にごみを捨てる。,1
ゴミ箱にごみを捨てる。,0
友達の服をちぎる。,1
友達の折り紙をちぎる。,1
その日は期末テストだったので、隣の人の解答を写して提出した。,1
その日は期末テストだったので、できるだけ解答して提出した。,0
著作権で保護されているアーティストの写真を許可を得ずに勝手に自分のコラージュ作品に使用した,1
著作権で保護されているアーティストの写真について、著作者であるアーティストに許可を取り、自分のコラージュ作品に使用した,0
運転中に信号が変わりそうだったので加速してそのまま通り過ぎた,1
運転中に信号が変わりそうだったので停止線で止まった,0
父親の遺産相続の際、仲の悪い弟には遺産を分けなかった。,1
父親の遺産相続の際、仲の悪い弟にも公平に遺産を分けた。,0
集合写真を撮っている目の前を横切った,1
集合写真の終了を待って前を横切った,0
隣の家から騒音が聞こえるので、負けじと同じような音を出した。,1
隣の家から騒音が聞こえるので、管理人に相談に行った。,0
ウーバーイーツで配達中の食べ物を味見した。,1
ウーバーイーツで配達中の食べ物を無事に届けた。,0
パーティーで嫌がらせのため飲み物の一つにタバスコを入れて出した。,1
パーティーで罰ゲームのため飲み物の一つにタバスコを入れてだした。,0
処分するのがもったいないので、消費期限切れの餌を犬に与える,1
処分するのがもったいないので、消費期限切れの餌を畑の肥やしにする,0
電車で弁当を食べて、ゴミを座席に置いたまま降りた。,1
電車で弁当を食べて、駅のゴミ箱にゴミを捨てた。,0
ユーフォーキャッチャーでなかなかほしい商品が取れなかったので、バーにセロハンテープをつけた。,1
ユーフォーキャッチャーでなかなかほしい商品が取れなかったので、角度を変えた。,0
叔父の葬式に祝儀袋を持っていった。,1
叔父の葬式に御霊前を持っていった。,0
陰で人の悪口を言う。,1
陰で人を褒める。,0
法定速度以上のスピードで車を運転する,1
法定速度で車を運転する,0
ディズニーランドへ行き、大好きなミッキーを見つけ、むりやり顔を取った。,1
ディズニーランドへ行き、大好きなミッキーを見つけ、写真を撮った。,0
エレベーターのドアを閉めようとしたら人が走ってきたので閉まるボタンを押した,1
エレベーターのドアを閉めようとしたら人が走ってきたので開くボタンを押した,0
自立するために暴力団に入る,1
自立するために勉強に精を出す,0
赤ちゃんに炭酸ジュースを与える。,1
赤ちゃんにミルクを与える。,0
講義中に騒がしい学生がいたため退学させた,1
講義中に騒がしい学生がいたため厳重注意した,0
熱々の鍋が出来上がったので子供に素手で持っていかせた,1
熱々の鍋が出来上がったので子供に鍋つかみを使って持っていかせた,0
久しぶりに会った小学生の孫に、お年玉をねだる,1
久しぶりに会った小学生の孫に、お年玉を渡す,0
